,status,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
2784,1,0,2,0,0.954545455,0.045454545,0.954545455,0,1,-1,4032224,0,2,23,14,6,1,0.0,0.0
5694,0,0,8,5,0.0,0.0,0.0,0,0,4193,0,1,2,57,20,11,0,0.0,0.0
5119,0,0,7,0,0.0,0.0,0.0,0,0,1534,0,1,0,79,23,11,0,0.27848101265822783,0.27848101265822783
5166,1,0,10,0,0.425531915,0.574468085,0.425531915,1,0,6065,422,0,8,91,12,13,1,0.01098901098901099,0.01098901098901099
5555,1,1,4,0,0.855769231,0.144230769,0.855769231,1,0,4360,115625,1,5,41,14,7,0,0.0,0.0
5599,0,0,7,0,0.0,0.0,0.0,0,0,-1,0,1,0,79,34,11,0,0.0,0.0
1134,1,0,5,0,0.8,0.2,0.8,0,0,-1,0,0,3,48,15,9,0,0.0,0.0
150,1,1,5,0,0.90070922,0.09929078,0.90070922,0,0,8047,1577,0,5,48,25,8,0,0.020833333333333332,0.020833333333333332
2804,1,0,2,0,0.5,0.5,0.5,1,0,3582,597462,0,4,21,12,6,1,0.0,0.0
9548,1,0,5,0,1.0,0.0,1.0,0,0,5491,2902297,0,3,41,20,8,1,0.0,0.0
2086,0,0,4,0,0.511627907,0.488372093,0.511627907,1,1,-1,0,1,2,46,21,8,1,0.0,0.0
3751,0,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,123,46,18,1,0.1951219512195122,0.1951219512195122
5612,0,0,6,0,0.142857143,0.857142857,0.142857143,1,0,-1,0,1,0,53,12,9,0,0.03773584905660377,0.03773584905660377
2259,1,1,3,1,0.736842105,0.263157895,0.736842105,0,1,3781,6366,1,7,31,13,6,1,0.0,0.0
4017,0,2,3,0,0.636363636,0.363636364,0.636363636,0,1,4165,0,0,0,29,15,6,1,0.0,0.0
11265,1,1,8,1,0.0,0.0,0.0,0,1,-1,1266011,1,4,79,31,11,0,0.02531645569620253,0.02531645569620253
7937,1,0,5,0,0.853403141,0.146596859,0.853403141,1,0,8152,132,0,6,44,13,8,1,0.0,0.0
2424,0,1,6,0,1.0,0.0,1.0,0,0,-1,0,1,0,58,22,9,0,0.0,0.0
4138,1,1,13,0,0.224489796,0.775510204,0.224489796,1,0,2494,1084759,0,4,88,28,16,0,0.07954545454545454,0.07954545454545454
3856,0,0,2,0,0.0,0.0,0.0,0,0,261,0,1,0,32,24,6,0,0.0,0.0
859,0,1,11,0,0.611111111,0.388888889,0.611111111,1,0,5255,10675927,1,4,101,25,14,0,0.0,0.0
5367,0,1,8,0,0.973684211,0.026315789,0.973684211,0,0,-1,0,1,0,21,13,7,0,0.47619047619047616,0.47619047619047616
2962,1,0,7,0,0.950617284,0.049382716,0.950617284,0,1,4284,1720677,0,2,54,19,10,0,0.0,0.0
9390,0,0,14,1,0.0,1.0,0.0,1,0,872,0,1,0,94,12,20,1,0.24468085106382978,0.24468085106382978
10891,0,0,10,3,0.181818182,0.818181818,0.181818182,1,1,5615,0,1,5,64,39,13,0,0.015625,0.015625
9794,1,1,2,0,0.857894737,0.142105263,0.857894737,1,0,1186,141129,0,1,26,18,6,0,0.0,0.0
4739,1,1,5,0,0.819277108,0.180722892,0.819277108,1,0,9174,625,1,7,46,18,8,1,0.0,0.0
10952,1,0,1,0,0.812030075,0.187969925,0.812030075,1,0,-1,2886298,0,2,29,22,5,0,0.0,0.0
4462,0,0,3,0,0.0,0.0,0.0,0,0,834,2151511,1,1,39,22,7,1,0.0,0.0
5528,0,0,5,0,0.0,0.0,0.0,0,1,3851,7163,1,7,58,17,8,1,0.05172413793103448,0.05172413793103448
9702,0,0,3,0,0.8,0.2,0.8,0,1,2837,0,1,2,36,28,6,1,0.0,0.0
1364,0,1,4,0,0.5,0.5,0.5,0,0,809,46135,0,1,42,13,22,0,0.0,0.0
1779,0,0,3,0,0.825806452,0.174193548,0.825806452,1,0,9,0,1,0,44,26,6,1,0.0,0.0
7701,1,0,2,0,0.710526316,0.289473684,0.710526316,1,1,-1,0,0,1,26,17,7,1,0.0,0.0
4785,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,29,22,5,0,0.06896551724137931,0.06896551724137931
2101,1,0,2,0,0.719298246,0.280701754,0.719298246,1,0,3539,0,0,3,34,26,6,0,0.0,0.0
1818,0,0,5,0,0.0,0.0,0.0,0,1,1868,2161928,1,2,50,23,8,0,0.02,0.02
369,0,0,5,2,0.333333333,0.666666667,0.333333333,1,1,118,0,1,0,50,10,9,0,0.0,0.0
4937,1,0,1,0,0.996296296,0.003703704,0.996296296,0,1,2472,1457389,0,2,18,9,5,1,0.0,0.0
2704,0,0,2,0,0.857142857,0.142857143,0.857142857,0,0,-1,0,1,2,31,23,6,0,0.0,0.0
5285,1,1,3,0,1.0,0.0,1.0,0,0,5634,0,0,5,42,20,6,0,0.0,0.0
175,0,1,5,0,0.238095238,0.761904762,0.238095238,1,0,3904,0,1,0,43,15,8,0,0.0,0.0
6405,0,0,4,0,0.0,0.0,0.0,0,0,4376,0,1,1,72,14,9,0,0.18055555555555555,0.18055555555555555
7071,0,1,5,0,0.0,0.0,0.0,0,0,7856,18244,1,4,36,15,9,0,0.05555555555555555,0.05555555555555555
8959,0,0,3,0,1.0,0.0,1.0,0,0,1338,22211,1,6,38,25,7,1,0.21052631578947367,0.21052631578947367
2093,0,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.23376623376623376,0.23376623376623376
10973,1,0,4,0,0.963636364,0.036363636,0.963636364,0,1,3588,2605178,0,3,39,18,7,1,0.0,0.0
11126,0,0,2,0,0.142857143,0.857142857,0.142857143,1,0,7497,648147,0,3,23,15,6,0,0.0,0.0
3491,1,1,8,0,0.895833333,0.104166667,0.895833333,0,1,4915,19217,0,5,70,14,11,0,0.0,0.0
1920,0,2,7,1,0.837837838,0.162162162,0.837837838,0,0,-1,0,1,1,50,21,12,0,0.0,0.0
82,1,0,2,0,0.52,0.48,0.52,0,0,7491,63,0,10,34,11,5,1,0.0,0.0
11344,1,2,6,0,0.698924731,0.301075269,0.698924731,1,1,6022,0,1,4,47,16,10,0,0.06382978723404255,0.06382978723404255
7304,1,0,19,0,0.0,0.0,0.0,0,1,-1,31306,1,5,140,10,22,0,0.0,0.0
816,0,1,5,0,0.285714286,0.714285714,0.285714286,1,1,-1,921397,1,1,45,31,8,0,0.2,0.2
9837,1,1,6,0,0.945205479,0.054794521,0.945205479,0,1,8272,13549,0,5,38,14,9,0,0.0,0.0
1091,0,0,9,0,0.469879518,0.530120482,0.469879518,1,1,5613,0,1,5,51,34,12,0,0.09803921568627451,0.09803921568627451
4396,0,1,18,1,0.0,1.0,0.0,0,0,-1,24,0,9,110,6,24,1,0.14545454545454545,0.14545454545454545
2928,0,0,4,0,0.0,0.0,0.0,0,0,-1,0,1,0,41,16,8,0,0.0975609756097561,0.0975609756097561
5568,1,0,2,0,0.884615385,0.115384615,0.884615385,0,0,8687,513818,0,4,20,11,6,1,0.05,0.05
283,0,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,126,50,18,0,0.12698412698412698,0.12698412698412698
6124,1,1,8,0,0.837209302,0.162790698,0.837209302,0,0,9396,6879,1,6,49,11,11,0,0.0,0.0
4120,1,0,13,1,0.0,0.0,0.0,0,1,9227,2723,0,5,93,17,16,1,0.010752688172043012,0.010752688172043012
9119,0,0,6,2,0.19047619,0.80952381,0.19047619,1,1,5626,0,1,5,46,28,9,0,0.1956521739130435,0.1956521739130435
609,1,0,4,0,0.941076003,0.058923997,0.941076003,0,1,7132,12,0,7,37,16,7,1,0.0,0.0
2915,0,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.2987012987012987,0.2987012987012987
1813,0,0,4,0,0.0,0.0,0.0,0,0,-1,0,1,0,46,13,7,0,0.06521739130434782,0.06521739130434782
1271,1,1,4,0,0.851851852,0.148148148,0.851851852,1,0,2344,233673,1,2,44,26,8,0,0.0,0.0
7034,0,0,1,0,0.333333333,0.666666667,0.333333333,0,1,315,0,0,0,31,22,5,1,0.0,0.0
7765,0,1,5,0,0.932038835,0.067961165,0.932038835,1,1,7128,8386524,1,1,46,38,9,0,0.021739130434782608,0.021739130434782608
10975,0,2,8,2,0.666666667,0.333333333,0.666666667,0,1,5521,0,1,0,162,9,12,0,0.25308641975308643,0.25308641975308643
2994,0,0,4,0,1.0,0.0,1.0,0,0,-1,0,1,1,34,18,8,0,0.029411764705882353,0.029411764705882353
9205,0,1,4,1,0.902255639,0.097744361,0.902255639,0,0,1899,507771,1,1,38,13,7,0,0.0,0.0
7482,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,30,23,5,0,0.0,0.0
7246,0,1,6,1,0.954545455,0.045454545,0.954545455,0,0,340,0,1,0,44,11,9,0,0.0,0.0
8488,0,0,21,1,0.0,0.0,0.0,0,0,8346,4095597,0,10,158,14,24,0,0.08227848101265822,0.08227848101265822
6409,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,35,28,5,0,0.0,0.0
6104,0,0,12,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,119,42,18,0,0.15126050420168066,0.15126050420168066
9491,0,0,2,0,1.0,0.0,1.0,0,0,93,0,1,0,25,18,5,0,0.0,0.0
2642,0,1,2,0,1.0,0.0,1.0,0,1,-1,0,1,2,24,12,6,0,0.0,0.0
8387,0,1,8,3,1.0,0.0,1.0,0,0,1728,0,1,3,67,21,11,0,0.014925373134328358,0.014925373134328358
4508,1,2,4,0,0.892857143,0.107142857,0.892857143,0,0,5088,53595,1,5,44,28,7,0,0.0,0.0
2305,0,1,2,0,1.0,0.0,1.0,0,0,2932,0,1,0,23,10,6,0,0.043478260869565216,0.043478260869565216
8353,1,0,4,0,0.764705882,0.235294118,0.764705882,0,1,2529,21589,1,4,34,17,7,1,0.0,0.0
9586,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,30,23,5,0,0.1,0.1
4195,0,0,4,1,0.0,0.0,0.0,0,0,7,0,1,0,36,27,8,1,0.0,0.0
5562,0,1,11,0,1.0,0.0,1.0,0,0,4003,5828815,1,0,117,42,18,0,0.1623931623931624,0.1623931623931624
4840,1,0,5,0,0.983766234,0.016233766,0.983766234,0,1,7132,12,0,7,47,16,8,1,0.0,0.0
7493,1,0,10,0,1.0,0.0,1.0,0,0,12790,2419,0,5,71,18,13,0,0.15492957746478872,0.15492957746478872
4655,0,0,6,0,1.0,0.0,1.0,0,0,-1,104754,1,1,56,48,10,0,0.07142857142857142,0.07142857142857142
9554,0,0,8,0,0.0,1.0,0.0,1,1,-1,0,0,0,63,19,12,0,0.1746031746031746,0.1746031746031746
10741,1,0,8,0,0.914666667,0.085333333,0.914666667,0,1,7133,12,0,7,57,16,11,1,0.08771929824561403,0.08771929824561403
4168,1,0,2,0,0.786885246,0.213114754,0.786885246,1,1,2790,7449250,0,3,29,20,6,1,0.0,0.0
3849,0,3,16,0,0.0,0.0,0.0,0,0,3080,0,1,0,106,17,19,0,0.3018867924528302,0.3018867924528302
11251,1,0,2,0,0.826415094,0.173584906,0.826415094,1,0,-1,55513,0,5,25,16,6,1,0.0,0.0
9600,0,0,10,1,0.025641026,0.974358974,0.025641026,1,1,-1,0,1,0,159,14,13,0,0.3081761006289308,0.3081761006289308
5253,0,0,4,0,0.0,0.0,0.0,0,0,3319,0,1,0,25,14,8,0,0.0,0.0
7061,1,0,4,0,0.347826087,0.652173913,0.347826087,1,0,-1,0,0,2,39,7,8,1,0.0,0.0
10945,1,1,2,0,0.061290323,0.938709677,0.061290323,1,1,8989,3198,0,6,21,13,6,0,0.0,0.0
7476,0,0,7,1,0.277777778,0.722222222,0.277777778,0,1,5,0,1,0,69,20,10,0,0.0,0.0
5533,1,1,9,0,1.0,0.0,1.0,0,0,10674,23,1,8,63,18,12,1,0.12698412698412698,0.12698412698412698
2414,0,0,8,0,1.0,0.0,1.0,0,0,1021,0,0,0,68,18,12,0,0.27941176470588236,0.27941176470588236
3554,1,0,7,0,0.971014493,0.028985507,0.971014493,0,0,5974,130357,0,5,59,20,10,1,0.0,0.0
4691,0,1,14,0,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,137,23,19,1,0.043795620437956206,0.043795620437956206
4498,0,0,6,0,0.928870293,0.071129707,0.928870293,1,1,199,0,0,0,47,10,9,0,0.40425531914893614,0.40425531914893614
7275,0,0,9,2,0.0,1.0,0.0,0,0,7083,17964,1,3,263,25,13,0,0.12547528517110265,0.12547528517110265
2195,0,1,4,2,0.260869565,0.739130435,0.260869565,1,1,162,0,1,0,39,18,7,1,0.0,0.0
5045,1,1,12,0,0.62745098,0.37254902,0.62745098,1,0,4775,8181,1,4,81,16,15,1,0.012345679012345678,0.012345679012345678
2600,1,1,2,0,0.25,0.75,0.25,1,1,2486,2589063,0,4,31,22,6,1,0.0,0.0
6163,0,0,6,0,0.0,0.0,0.0,0,0,535,7375648,1,1,81,19,10,0,0.2962962962962963,0.2962962962962963
6373,1,2,3,0,0.963942308,0.036057692,0.963942308,1,0,9803,73,1,8,28,15,6,0,0.03571428571428571,0.03571428571428571
1518,0,0,9,0,0.9375,0.0625,0.9375,0,1,2115,0,1,0,87,13,12,0,0.26436781609195403,0.26436781609195403
4764,1,0,2,0,0.985768501,0.014231499,0.985768501,1,0,2101,265240,0,3,24,16,6,0,0.0,0.0
4314,0,0,4,0,0.875,0.125,0.875,0,1,385,0,1,0,41,22,8,0,0.0,0.0
3366,1,0,5,0,0.417910448,0.582089552,0.417910448,0,0,6855,227342,0,5,48,24,8,0,0.0,0.0
6058,1,0,5,0,0.992481203,0.007518797,0.992481203,0,0,-1,1009,0,7,41,11,9,1,0.07317073170731707,0.07317073170731707
7944,0,0,8,3,0.0,0.0,0.0,0,0,4398,0,1,2,72,21,12,0,0.0,0.0
10076,0,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,31,22,6,1,0.06451612903225806,0.06451612903225806
6309,1,0,13,0,0.930693069,0.069306931,0.930693069,0,1,7836,13186,0,5,122,33,16,1,0.04918032786885246,0.04918032786885246
2633,0,1,5,0,0.0,0.0,0.0,0,0,3934,0,1,0,47,23,9,0,0.0,0.0
5755,1,3,9,0,0.788888889,0.211111111,0.788888889,1,1,10677,23,1,8,63,18,12,1,0.12698412698412698,0.12698412698412698
5633,0,0,7,1,0.941935484,0.058064516,0.941935484,1,1,3140,0,1,3,58,16,10,0,0.034482758620689655,0.034482758620689655
9363,1,1,1,0,0.571428571,0.428571429,0.571428571,0,1,-1,0,0,2,24,17,4,0,0.0,0.0
5922,0,1,11,1,0.44,0.56,0.44,1,1,8347,1,1,10,113,15,14,1,0.08849557522123894,0.08849557522123894
7512,1,1,3,0,0.503472222,0.496527778,0.503472222,1,1,6365,33777,0,5,37,14,6,0,0.0,0.0
10641,1,0,2,0,0.885869565,0.114130435,0.885869565,0,0,2071,7928061,0,1,28,20,6,0,0.0,0.0
10060,0,0,4,0,0.766666667,0.233333333,0.766666667,1,0,-1,306001,0,2,67,54,7,1,0.0,0.0
2434,1,0,5,0,0.476923077,0.523076923,0.476923077,1,0,7123,34048,1,4,46,24,9,0,0.0,0.0
7162,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,36,29,5,0,0.0,0.0
9455,1,0,5,0,0.923676012,0.076323988,0.923676012,0,1,7134,13,0,7,46,16,8,1,0.0,0.0
3275,0,0,10,0,1.0,0.0,1.0,0,1,-1,0,1,0,39,14,8,0,0.28205128205128205,0.28205128205128205
8658,1,0,6,1,0.307692308,0.692307692,0.307692308,1,1,6056,41,0,8,74,17,9,1,0.10810810810810811,0.10810810810810811
8431,1,0,5,0,0.962516734,0.037483266,0.962516734,0,1,7131,12,0,7,40,16,8,1,0.1,0.1
6064,1,0,12,0,0.0,0.0,0.0,0,1,8391,0,0,3,106,14,15,0,0.03773584905660377,0.03773584905660377
4520,1,0,2,0,0.891891892,0.108108108,0.891891892,0,1,-1,155748,0,4,29,20,7,1,0.0,0.0
5587,1,1,13,0,0.0,0.0,0.0,0,1,5632,327612,1,4,95,16,17,0,0.24210526315789474,0.24210526315789474
3545,0,0,5,1,0.666666667,0.333333333,0.666666667,0,0,1407,0,1,0,45,19,9,0,0.0,0.0
7249,1,0,1,0,0.555555556,0.444444444,0.555555556,0,1,1127,0,0,3,18,11,4,0,0.0,0.0
8301,1,0,10,0,0.220338983,0.779661017,0.220338983,1,0,7831,2527,0,6,77,20,13,1,0.025974025974025976,0.025974025974025976
11400,1,0,4,0,0.939609236,0.060390764,0.939609236,0,1,7134,12,0,7,41,16,7,1,0.0,0.0
10077,0,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,18,1,0.13385826771653545,0.13385826771653545
5531,1,1,2,0,0.838926174,0.161073826,0.838926174,1,1,2924,0,0,2,27,19,6,0,0.0,0.0
5444,1,1,7,0,0.0,0.0,0.0,0,1,6956,4595873,0,5,61,22,11,0,0.0,0.0
517,1,1,7,1,0.892857143,0.107142857,0.892857143,0,1,8501,98267,0,5,49,15,10,0,0.0,0.0
8978,0,0,13,1,0.483870968,0.516129032,0.483870968,1,1,-1,0,1,0,164,17,18,0,0.3719512195121951,0.3719512195121951
6160,0,0,3,0,0.0,0.0,0.0,0,0,-1,0,1,2,33,19,6,0,0.0,0.0
8593,0,1,8,0,0.409090909,0.590909091,0.409090909,0,1,-1,0,1,0,60,29,15,0,0.0,0.0
10383,0,0,6,0,1.0,0.0,1.0,0,0,4407,0,1,0,60,44,10,0,0.0,0.0
9239,1,0,8,0,0.534883721,0.465116279,0.534883721,1,1,4717,6143080,0,3,59,17,12,0,0.01694915254237288,0.01694915254237288
8291,0,2,12,2,1.0,0.0,1.0,0,1,1707,4830221,1,2,100,12,16,1,0.05,0.05
1415,0,0,14,2,0.032258065,0.967741935,0.032258065,0,1,1015,1196152,1,2,213,18,19,0,0.431924882629108,0.431924882629108
4664,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,124,46,19,1,0.16129032258064516,0.16129032258064516
4456,0,0,7,0,0.761904762,0.238095238,0.761904762,1,1,1536,4558,1,2,74,32,12,1,0.17567567567567569,0.17567567567567569
2761,0,1,4,0,1.0,0.0,1.0,0,0,-1,0,1,2,38,23,7,0,0.0,0.0
6974,0,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,35,27,5,1,0.0,0.0
6481,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,29,22,5,0,0.06896551724137931,0.06896551724137931
5911,0,0,2,0,0.0,0.0,0.0,0,0,5233,10313348,1,3,55,14,6,0,0.38181818181818183,0.38181818181818183
10326,0,0,3,0,0.0,0.0,0.0,0,0,-1,7138757,1,2,32,16,7,0,0.0,0.0
6547,1,0,7,0,0.727272727,0.272727273,0.727272727,1,1,7986,13887,0,6,59,15,10,1,0.0,0.0
4855,1,1,5,0,0.983561644,0.016438356,0.983561644,0,0,5426,60810,1,5,48,16,8,0,0.0,0.0
10138,1,0,2,0,0.777777778,0.222222222,0.777777778,0,1,1358,1471895,0,1,30,22,6,0,0.0,0.0
127,0,1,9,0,0.59375,0.40625,0.59375,1,1,254,0,0,0,99,20,12,0,0.0707070707070707,0.0707070707070707
3474,0,2,19,2,0.0,1.0,0.0,0,0,-1,24,0,9,129,6,25,0,0.12403100775193798,0.12403100775193798
6358,1,0,2,0,0.974576271,0.025423729,0.974576271,0,1,-1,9627807,0,4,32,23,7,1,0.0,0.0
9236,0,1,2,0,0.0,0.0,0.0,0,0,4460,0,1,2,34,22,6,0,0.0,0.0
4310,0,0,9,1,0.0,1.0,0.0,1,0,8348,1,1,10,84,16,12,1,0.07142857142857142,0.07142857142857142
2438,0,0,9,0,0.933333333,0.066666667,0.933333333,0,1,5387,1909793,0,0,61,13,12,1,0.3114754098360656,0.3114754098360656
3765,1,0,2,0,0.987804878,0.012195122,0.987804878,0,1,7149,3598004,0,4,22,13,6,1,0.0,0.0
9447,0,0,5,0,0.590909091,0.409090909,0.590909091,1,1,356,0,1,0,36,9,8,1,0.08333333333333333,0.08333333333333333
7731,1,0,5,0,0.940828402,0.059171598,0.940828402,0,1,7130,12,0,7,44,20,8,1,0.0,0.0
6432,1,3,6,0,0.981481481,0.018518519,0.981481481,0,0,8973,10626,1,5,51,15,9,0,0.0196078431372549,0.0196078431372549
7664,0,0,4,0,0.0,0.0,0.0,0,0,-1,6720896,1,2,44,21,7,0,0.0,0.0
9534,1,0,2,0,0.894736842,0.105263158,0.894736842,0,1,3913,7604323,0,2,31,23,7,0,0.0,0.0
11167,1,0,4,0,0.631578947,0.368421053,0.631578947,0,0,7881,1897,0,8,32,9,7,1,0.28125,0.28125
1473,1,0,2,0,0.952941176,0.047058824,0.952941176,0,0,1968,2090120,0,2,29,20,6,1,0.0,0.0
6340,1,0,2,0,0.507462687,0.492537313,0.507462687,1,1,3419,2320287,0,2,27,18,6,1,0.0,0.0
4821,1,0,6,0,0.944844125,0.055155875,0.944844125,1,0,6315,8182,0,6,59,18,9,1,0.0847457627118644,0.0847457627118644
18,0,0,3,0,0.0,0.0,0.0,0,0,2935,0,1,0,34,23,7,0,0.0,0.0
3560,0,2,5,0,0.879310345,0.120689655,0.879310345,1,0,6605,899,1,5,49,31,9,0,0.14285714285714285,0.14285714285714285
3951,1,1,2,0,0.528571429,0.471428571,0.528571429,1,0,1137,1578580,1,3,32,23,6,1,0.0,0.0
49,0,1,12,0,0.923076923,0.076923077,0.923076923,0,1,1500,0,1,0,159,14,16,0,0.27044025157232704,0.27044025157232704
5437,1,0,12,0,0.704225352,0.295774648,0.704225352,1,0,5517,9206,0,6,119,20,16,0,0.11764705882352941,0.11764705882352941
11310,1,0,4,0,0.5,0.5,0.5,0,0,2346,242498,1,2,44,26,8,0,0.0,0.0
9636,1,0,7,0,0.854166667,0.145833333,0.854166667,0,1,7071,76196,0,5,61,16,10,1,0.0,0.0
887,0,0,9,1,0.333333333,0.666666667,0.333333333,1,1,8347,1,1,10,99,15,12,1,0.08080808080808081,0.08080808080808081
6261,1,0,2,0,0.534313725,0.465686275,0.534313725,1,0,7296,875896,0,5,33,26,5,0,0.0,0.0
7236,0,0,7,0,0.0,0.0,0.0,0,0,50,0,1,0,80,13,13,1,0.275,0.275
6989,1,2,1,0,0.090322581,0.909677419,0.090322581,1,1,5085,0,0,3,32,24,5,0,0.0,0.0
6043,0,3,9,4,1.0,0.0,1.0,0,0,1857,0,1,0,58,16,12,0,0.0,0.0
2616,1,1,2,0,0.940740741,0.059259259,0.940740741,0,0,4980,3030688,0,3,30,22,6,0,0.0,0.0
516,1,0,2,0,1.0,0.0,1.0,0,0,2695,1618926,0,4,24,17,5,0,0.0,0.0
3168,1,0,2,0,0.995475113,0.004524887,0.995475113,0,0,1526,2521041,0,3,26,18,7,0,0.0,0.0
2949,1,0,5,0,0.946902655,0.053097345,0.946902655,0,0,8190,20690,0,5,45,25,8,1,0.0,0.0
1424,0,0,2,0,0.0,0.0,0.0,0,0,3208,551776,0,2,19,11,6,0,0.0,0.0
139,1,0,7,0,0.590909091,0.409090909,0.590909091,1,0,5381,299694,0,5,48,16,11,1,0.0,0.0
7450,1,1,7,0,0.216216216,0.783783784,0.216216216,1,0,8399,7804106,0,2,58,12,10,0,0.0,0.0
1924,1,1,1,0,0.283236994,0.716763006,0.283236994,1,1,5251,2417293,0,4,23,16,4,0,0.0,0.0
2378,0,1,10,4,0.326086957,0.673913043,0.326086957,1,1,2195,0,1,0,100,20,14,0,0.05,0.05
3197,1,0,2,0,0.5,0.5,0.5,1,0,1016,0,0,0,23,15,6,0,0.043478260869565216,0.043478260869565216
5131,1,0,2,0,0.994475138,0.005524862,0.994475138,0,1,5337,169911,0,3,31,22,6,1,0.0,0.0
112,1,0,11,0,0.788461538,0.211538462,0.788461538,1,0,3385,12180,1,5,70,13,14,1,0.0,0.0
9926,0,0,11,1,1.0,0.0,1.0,0,1,383,10628193,1,0,83,20,14,1,0.012048192771084338,0.012048192771084338
4559,1,0,2,0,0.989473684,0.010526316,0.989473684,0,1,3466,725171,0,4,25,17,5,1,0.0,0.0
4595,1,0,5,0,0.919847328,0.080152672,0.919847328,0,1,7131,12,0,7,40,16,8,1,0.0,0.0
5329,1,0,2,0,0.62962963,0.37037037,0.62962963,1,1,7711,657765,0,4,29,20,6,1,0.0,0.0
3250,0,0,6,0,0.0,0.0,0.0,0,0,2561,0,1,0,67,40,10,0,0.2835820895522388,0.2835820895522388
4690,1,0,11,0,0.947183099,0.052816901,0.947183099,1,0,6682,857832,0,4,75,19,15,1,0.05333333333333334,0.05333333333333334
8912,0,1,12,0,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,123,30,17,1,0.13008130081300814,0.13008130081300814
3697,0,0,2,0,0.0,1.0,0.0,0,0,7087,18105,1,3,38,29,6,1,0.02631578947368421,0.02631578947368421
4546,1,0,2,0,0.92384106,0.07615894,0.92384106,1,0,8884,149536,0,4,26,17,6,1,0.0,0.0
9833,0,0,5,0,1.0,0.0,1.0,0,1,2314,0,1,0,51,21,9,0,0.058823529411764705,0.058823529411764705
3277,0,0,14,1,0.916666667,0.083333333,0.916666667,0,1,837,0,1,0,114,37,17,1,0.008771929824561403,0.008771929824561403
8207,0,0,8,0,0.071428571,0.928571429,0.071428571,1,1,2210,0,1,0,48,13,12,0,0.0,0.0
4935,1,2,5,0,0.681818182,0.318181818,0.681818182,1,0,5811,225,1,7,45,18,8,0,0.0,0.0
4068,1,0,9,0,0.688888889,0.311111111,0.688888889,1,0,4174,1139933,0,5,79,25,13,0,0.10126582278481013,0.10126582278481013
4408,0,0,3,0,0.0,0.0,0.0,0,0,3489,0,1,0,30,19,7,0,0.0,0.0
8047,1,1,3,0,0.995633188,0.004366812,0.995633188,0,1,7586,988,0,5,34,22,6,0,0.0,0.0
9820,1,1,3,0,0.935483871,0.064516129,0.935483871,0,1,-1,0,0,4,41,31,6,0,0.0,0.0
10895,1,0,2,0,0.285714286,0.714285714,0.285714286,1,0,7298,0,0,5,33,26,5,0,0.0,0.0
8900,0,1,3,1,0.0,1.0,0.0,1,0,-1,77586,1,1,38,30,7,0,0.0,0.0
3222,1,0,4,0,0.948387097,0.051612903,0.948387097,0,0,7133,12,0,7,34,16,7,1,0.0,0.0
9381,0,1,7,2,0.5,0.5,0.5,1,1,1048,0,1,0,63,20,11,0,0.0,0.0
451,0,1,3,0,0.470588235,0.529411765,0.470588235,1,0,6951,0,1,2,35,15,6,0,0.11428571428571428,0.11428571428571428
7262,0,2,2,0,0.0,1.0,0.0,1,0,-1,0,1,0,28,15,6,0,0.03571428571428571,0.03571428571428571
3731,1,0,7,0,0.894736842,0.105263158,0.894736842,0,1,-2,122153,0,3,50,14,10,0,0.0,0.0
7256,1,0,3,0,0.884955752,0.115044248,0.884955752,1,1,7759,39678,0,3,26,18,6,1,0.0,0.0
10240,1,0,2,0,0.285714286,0.714285714,0.285714286,1,1,-1,6996253,0,1,27,18,6,1,0.0,0.0
4986,1,0,2,0,0.472222222,0.527777778,0.472222222,1,1,7772,2778053,0,6,32,23,6,1,0.0,0.0
3663,1,0,6,0,0.494117647,0.505882353,0.494117647,1,1,7119,32633,1,4,49,24,11,0,0.04081632653061224,0.04081632653061224
2763,0,0,3,0,0.071428571,0.928571429,0.071428571,1,1,7295,0,1,5,39,30,7,1,0.0,0.0
